kind,role,element,fingerprint,segments,styles,example_files
RHYTHM,ACC3,Ending 1,0b52fabec2a85313,3,2,"[""Factory Styles/French Waltz.mid"",""Factory Styles/Musette Waltz.mid""]"
RHYTHM,ACC4,Variation 4,7a0ae22ad226b867,3,2,"[""Factory Styles/French Waltz.mid"",""Factory Styles/Italian Waltz.mid""]"
RHYTHM,BASS,Variation 1,570ea8b7c63d508d,3,2,"[""Factory Styles/Funky Ballad.mid"",""Factory Styles/Philly Disco.mid""]"
RHYTHM,ACC2,Fill 2,5a329b7caf7ae269,3,2,"[""Factory Styles/Funky Ballad.mid"",""Factory Styles/Modern Gospel 1.mid""]"
RHYTHM,DRUM,Fill 1,f930bf0de96d894b,3,2,"[""Factory Styles/German Polka.mid"",""Factory Styles/Unplugged Latin.mid""]"
RHYTHM,ACC1,Variation 3,b041613d5691fc6c,3,2,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 2.mid""]"
RHYTHM,PERC,Fill 1,ea026ee5c50d7a3c,3,2,"[""Factory Styles/Gospel Shuffle.mid"",""Factory Styles/Samba Medley.mid""]"
RHYTHM,DRUM,Variation 4,b6e8ac9db06318c1,3,2,"[""Factory Styles/Gospel Swing.mid"",""Factory Styles/Pop Shuffle 2.mid""]"
RHYTHM,DRUM,Variation 2,abe69ae507a0b9ec,3,2,"[""Factory Styles/Groove Ballad.mid"",""Factory Styles/Hip Hindi Hop.mid""]"
RHYTHM,DRUM,Variation 2,22112baeee492959,3,2,"[""Factory Styles/Groove Funk.mid"",""Factory Styles/Swing HipHop.mid""]"
RHYTHM,DRUM,Variation 3,22112baeee492959,3,2,"[""Factory Styles/Groove Funk.mid"",""Factory Styles/Swing HipHop.mid""]"
RHYTHM,ACC4,Fill 2,cbbb233e1293faca,3,2,"[""Factory Styles/Groove It Up.mid"",""Factory Styles/Kool Beat.mid""]"
RHYTHM,ACC3,Variation 3,209a92e28766ba0f,3,2,"[""Factory Styles/Groove.mid"",""Factory Styles/Miami Disco.mid""]"
RHYTHM,ACC3,Ending 1,209a92e28766ba0f,3,2,"[""Factory Styles/Groove.mid"",""Factory Styles/Modern Ballad.mid""]"
RHYTHM,PERC,Ending 2,d3267a0d73460b13,3,2,"[""Factory Styles/Guitar Beat.mid"",""Factory Styles/Pop Funk.mid""]"
RHYTHM,DRUM,Fill 1,f20ad826404aa581,3,2,"[""Factory Styles/Half Beat.mid"",""Factory Styles/Rock Schlager.mid""]"
RHYTHM,DRUM,Variation 1,abe69ae507a0b9ec,3,2,"[""Factory Styles/Hip Hindi Hop.mid"",""Factory Styles/Techno.mid""]"
RHYTHM,ACC3,Intro 2,1e7588a7117d1611,3,2,"[""Factory Styles/HipHop Funk.mid"",""Factory Styles/Oriental Ballad.mid""]"
RHYTHM,PERC,Intro 2,4ac63021a71e0b61,3,2,"[""Factory Styles/Hollywood 2.mid"",""Factory Styles/Unplugged Slow.mid""]"
RHYTHM,BASS,Intro 2,d1c8065c81c04bc0,3,2,"[""Factory Styles/Hollywood 2.mid"",""Factory Styles/Samba Medley.mid""]"
RHYTHM,ACC2,Variation 1,1e7588a7117d1611,3,2,"[""Factory Styles/Hully Gully.mid"",""Factory Styles/Techno.mid""]"
RHYTHM,BASS,Variation 2,22f20453dc4bf94c,3,2,"[""Factory Styles/Irish Waltz.mid"",""Factory Styles/Musette Waltz.mid""]"
RHYTHM,ACC4,Variation 4,022248b0d5042b90,3,2,"[""Factory Styles/Irish Waltz.mid"",""Factory Styles/Italian Mazurka2.mid""]"
RHYTHM,PERC,Fill 2,e62b948e16bdd69d,3,2,"[""Factory Styles/Italian Mazurka2.mid"",""Factory Styles/Slow Waltz 2.mid""]"
RHYTHM,BASS,Fill 1,4df203b4ea84825b,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
RHYTHM,BASS,Ending 1,0692086ab0d96dd5,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
RHYTHM,ACC4,Fill 1,d36ffd17118e16aa,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
RHYTHM,ACC4,Fill 2,d36ffd17118e16aa,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
RHYTHM,DRUM,Fill 2,fbe8d3e45b25f5d4,3,2,"[""Factory Styles/Italian Polka 2.mid"",""Factory Styles/Oberkr_ Polka 2.mid""]"
RHYTHM,DRUM,Fill 1,ce73669ee6de1d85,3,2,"[""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Pop Ballad.mid""]"
RHYTHM,PERC,Variation 1,abe69ae507a0b9ec,3,2,"[""Factory Styles/Jazzy PopFunk.mid"",""Factory Styles/Philly Disco.mid""]"
RHYTHM,DRUM,Fill 2,db52808de44dc7f7,3,2,"[""Factory Styles/Love Disco.mid"",""Factory Styles/Modern Gospel 1.mid""]"
RHYTHM,PERC,Intro 1,b2008f5bc953f992,3,2,"[""Factory Styles/Love Disco.mid"",""Factory Styles/Miami Disco.mid""]"
RHYTHM,ACC1,Fill 2,3d5a497784e5c7d0,3,2,"[""Factory Styles/Medium BigBand1.mid"",""Factory Styles/Medium BigBand2.mid""]"
RHYTHM,DRUM,Variation 3,d37b7beddb14984f,3,2,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/Schlager Rhumba.mid""]"
RHYTHM,DRUM,Variation 4,d37b7beddb14984f,3,2,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/Schlager Rhumba.mid""]"
RHYTHM,PERC,Variation 4,d37b7beddb14984f,3,2,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/Schlager Rhumba.mid""]"
RHYTHM,PERC,Fill 2,12a3fc46515c6528,3,2,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/Unplugged Latin.mid""]"
RHYTHM,ACC3,Fill 1,80dd7d07626917e4,3,2,"[""Factory Styles/Motown Shuffle 2.mid"",""Factory Styles/Pop Shuffle 3.mid""]"
RHYTHM,ACC1,Fill 1,5b62c3e79d097c9a,3,2,"[""Factory Styles/Motown Shuffle 2.mid"",""Factory Styles/Show Time.mid""]"
RHYTHM,BASS,Break,9c2db94f2076782f,3,2,"[""Factory Styles/Movie Swing.mid"",""Factory Styles/Quick Step 2.mid""]"
RHYTHM,ACC2,Variation 3,e9865b564f64dda5,3,2,"[""Factory Styles/Musette Waltz.mid"",""Factory Styles/Vienna Waltz.mid""]"
RHYTHM,ACC2,Variation 4,e9865b564f64dda5,3,2,"[""Factory Styles/Musette Waltz.mid"",""Factory Styles/Vienna Waltz.mid""]"
RHYTHM,DRUM,Variation 3,97ee3e04f679563d,3,2,"[""Factory Styles/Oberkr_ Polka 1.mid"",""Factory Styles/Polka Pop.mid""]"
RHYTHM,DRUM,Variation 4,97ee3e04f679563d,3,2,"[""Factory Styles/Oberkr_ Polka 1.mid"",""Factory Styles/Polka Pop.mid""]"
RHYTHM,ACC2,Fill 2,e62b948e16bdd69d,3,2,"[""Factory Styles/Oberkr_ Waltz 2.mid"",""Factory Styles/Slow Waltz 2.mid""]"
RHYTHM,BASS,Break,e646b9f03f7f8e10,3,2,"[""Factory Styles/Organ Ballad.mid"",""Factory Styles/Pop Funk 2.mid""]"
RHYTHM,ACC2,Variation 2,3cb7657ee1f2095f,3,2,"[""Factory Styles/Organ Ballad.mid"",""Factory Styles/Soft 8 Beat.mid""]"
RHYTHM,ACC3,Intro 2,fbe5603d7d9ffd97,3,2,"[""Factory Styles/Organ Evergreens.mid"",""Factory Styles/Schlager 2.mid""]"
RHYTHM,DRUM,Fill 2,42f2547dd020b14a,3,2,"[""Factory Styles/Party Polka.mid"",""Factory Styles/Western Movie.mid""]"
RHYTHM,ACC5,Break,6a8c4430fcf8b414,3,2,"[""Factory Styles/Philly Disco.mid"",""Factory Styles/Unplugged Slow.mid""]"
RHYTHM,PERC,Fill 1,8ad4f377623f0743,3,2,"[""Factory Styles/Pop Groove.mid"",""Factory Styles/The Avalon.mid""]"
RHYTHM,ACC1,Fill 2,25a4d185a47ebcce,3,2,"[""Factory Styles/Rhythm & Blues.mid"",""Factory Styles/Unplugged.mid""]"
RHYTHM,BASS,Break,dc943f12b5f4151e,3,2,"[""Factory Styles/Rock Schlager.mid"",""Factory Styles/Slow Latin Pop.mid""]"
RHYTHM,PERC,Fill 1,6a8c4430fcf8b414,3,2,"[""Factory Styles/Slow HipHop.mid"",""Factory Styles/Unplugged Slow.mid""]"
RHYTHM,ACC1,Variation 2,c240df0209eab94a,3,2,"[""Factory Styles/Slow HipHop.mid"",""Factory Styles/UnpluggedBallad3.mid""]"
RHYTHM,BASS,Break,14cb00f872b378b0,3,2,"[""Factory Styles/Slow Waltz 1.mid"",""Factory Styles/Waltz Ballad.mid""]"
RHYTHM,ACC1,Fill 1,e62b948e16bdd69d,3,2,"[""Factory Styles/Slow Waltz 1.mid"",""Factory Styles/Vienna Waltz.mid""]"
RHYTHM,DRUM,Ending 1,89059abf6fc68630,3,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
RHYTHM,PERC,Ending 1,42606b713dda2407,3,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC2,Fill 1,827cbe89d728ef3e,3,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Fox Schlager.mid""]"
PERFORMANCE,ACC2,Fill 1,821e4a1733acac33,3,2,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Easy Listening.mid""]"
PERFORMANCE,ACC2,Fill 2,821e4a1733acac33,3,2,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Medium Schlager.mid""]"
PERFORMANCE,ACC5,Variation 3,fcc64df40ac60bc6,3,2,"[""Factory Styles/Analog Beat 2.mid"",""Factory Styles/Fox Shuffle 1.mid""]"
PERFORMANCE,ACC1,Variation 2,ccb3d17431b59ce2,3,2,"[""Factory Styles/British Pop.mid"",""Factory Styles/Unplugged 16 Bt.mid""]"
PERFORMANCE,ACC3,Fill 2,821e4a1733acac33,3,2,"[""Factory Styles/ClassicSchlager2.mid"",""Factory Styles/Pop 6_8.mid""]"
PERFORMANCE,ACC4,Fill 2,821e4a1733acac33,3,2,"[""Factory Styles/ClassicSchlager2.mid"",""Factory Styles/Easy Beat 1.mid""]"
PERFORMANCE,ACC3,Variation 1,827cbe89d728ef3e,3,2,"[""Factory Styles/Color Ballad.mid"",""Factory Styles/Folk Beat.mid""]"
PERFORMANCE,ACC3,Fill 2,827cbe89d728ef3e,3,2,"[""Factory Styles/Color Ballad.mid"",""Factory Styles/Pop Shuffle 1.mid""]"
PERFORMANCE,ACC5,Variation 3,008bedb44c21871a,3,2,"[""Factory Styles/Country 8 Beat.mid"",""Factory Styles/Disco Gully.mid""]"
PERFORMANCE,ACC3,Fill 1,fcc64df40ac60bc6,3,2,"[""Factory Styles/Country Schlager.mid"",""Factory Styles/Schlager 1.mid""]"
PERFORMANCE,ACC5,Variation 3,827cbe89d728ef3e,3,2,"[""Factory Styles/Dance Fever.mid"",""Factory Styles/Fox Shuffle 2.mid""]"
PERFORMANCE,DRUM,Ending 1,06ad5e04c6949cce,3,2,"[""Factory Styles/Dance Mix.mid"",""Factory Styles/Disco Latin.mid""]"
PERFORMANCE,PERC,Ending 1,35c8fdc69faafb7a,3,2,"[""Factory Styles/Dance Mix.mid"",""Factory Styles/Disco Latin.mid""]"
PERFORMANCE,ACC2,Variation 3,cf40a5513b7006af,3,2,"[""Factory Styles/Disco Latin.mid"",""Factory Styles/House Garage.mid""]"
PERFORMANCE,DRUM,Break,786166d658a85b61,3,2,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Pop Schlager.mid""]"
PERFORMANCE,ACC4,Fill 2,b079cd60f97a92cc,3,2,"[""Factory Styles/Fashion Funk.mid"",""Factory Styles/House Garage.mid""]"
PERFORMANCE,BASS,Variation 3,6a498b0c7a6afbd4,3,2,"[""Factory Styles/Folk Ballad 1.mid"",""Factory Styles/Folk Ballad 2.mid""]"
PERFORMANCE,ACC2,Variation 4,008bedb44c21871a,3,2,"[""Factory Styles/Fox Shuffle 2.mid"",""Factory Styles/Gospel.mid""]"
PERFORMANCE,BASS,Variation 3,e88dba0217dcb4a2,3,2,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid""]"
PERFORMANCE,BASS,Variation 4,78160ded7d7df47e,3,2,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid""]"
PERFORMANCE,DRUM,Break,cb60e2a5af227dd7,3,2,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC2,Break,43b53947a3cd2abb,3,2,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC2,Variation 2,2e50aa0b22d2b42e,3,2,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC3,Intro 2,29b68bc28cd76881,3,2,"[""Factory Styles/HipHop Funk.mid"",""Factory Styles/Pop Schlager.mid""]"
PERFORMANCE,ACC2,Variation 1,91cbcfd0604660a0,3,2,"[""Factory Styles/Hully Gully.mid"",""Factory Styles/Techno.mid""]"
PERFORMANCE,ACC2,Intro 2,91cbcfd0604660a0,3,2,"[""Factory Styles/Hully Gully.mid"",""Factory Styles/Techno.mid""]"
PERFORMANCE,ACC2,Fill 1,91cbcfd0604660a0,3,2,"[""Factory Styles/Hully Gully.mid"",""Factory Styles/Meditando.mid""]"
PERFORMANCE,BASS,Fill 1,cab2fb13ea1ad71d,3,2,"[""Factory Styles/Italian Mazurka2.mid"",""Factory Styles/Twist.mid""]"
PERFORMANCE,ACC4,Variation 2,abab7a8149c77c22,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
PERFORMANCE,ACC4,Fill 1,abab7a8149c77c22,3,2,"[""Factory Styles/Italian Polka 1.mid"",""Factory Styles/Italian Polka 2.mid""]"
PERFORMANCE,ACC2,Fill 1,cab2fb13ea1ad71d,3,2,"[""Factory Styles/Jazz Funk.mid"",""Factory Styles/Love Disco.mid""]"
PERFORMANCE,ACC5,Variation 1,ccb3d17431b59ce2,3,2,"[""Factory Styles/Karma.mid"",""Factory Styles/Philly Disco.mid""]"
PERFORMANCE,ACC5,Ending 2,29b68bc28cd76881,3,2,"[""Factory Styles/Little Shuffle.mid"",""Factory Styles/Soft Ballad.mid""]"
PERFORMANCE,ACC3,Variation 1,91cbcfd0604660a0,3,2,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/SchlagerShuffle2.mid""]"
PERFORMANCE,ACC3,Variation 4,2f485c69bcc649c6,3,2,"[""Factory Styles/Polka Pop.mid"",""Factory Styles/Smooth Jazz.mid""]"
PERFORMANCE,ACC1,Fill 1,821e4a1733acac33,3,2,"[""Factory Styles/Pop Ballad.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,ACC3,Fill 1,cab2fb13ea1ad71d,3,2,"[""Factory Styles/Pop Ballad.mid"",""Factory Styles/Slow Waltz 2.mid""]"
PERFORMANCE,ACC4,Variation 1,91cbcfd0604660a0,3,2,"[""Factory Styles/SchlagerShuffle1.mid"",""Factory Styles/UnpluggedBallad2.mid""]"
PERFORMANCE,DRUM,Ending 1,4edf657487317fdd,3,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
PERFORMANCE,PERC,Ending 1,09f3c1dc05fea556,3,2,"[""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
RHYTHM,BASS,Fill 2,50274194db44705c,2,2,"[""Factory Styles/50's  Fox.mid"",""Factory Styles/Polka Pop.mid""]"
RHYTHM,ACC1,Fill 1,9af550be753f0d15,2,2,"[""Factory Styles/50's  Fox.mid"",""Factory Styles/Polka Pop.mid""]"
RHYTHM,ACC1,Break,d36ffd17118e16aa,2,2,"[""Factory Styles/50's  Fox.mid"",""Factory Styles/Italian Polka 3.mid""]"
RHYTHM,ACC2,Break,d36ffd17118e16aa,2,2,"[""Factory Styles/50's  Fox.mid"",""Factory Styles/Italian Polka 3.mid""]"
RHYTHM,BASS,Fill 2,54015302c3c0b258,2,2,"[""Factory Styles/60's Dance.mid"",""Factory Styles/Soca Dance.mid""]"
RHYTHM,ACC1,Fill 1,cbbb233e1293faca,2,2,"[""Factory Styles/70's Disco 1.mid"",""Factory Styles/Techno.mid""]"
RHYTHM,ACC2,Ending 3,c19637d579edc933,2,2,"[""Factory Styles/70's Disco 1.mid"",""Factory Styles/Take Beat.mid""]"
RHYTHM,DRUM,Break,6295c5f99215c364,2,2,"[""Factory Styles/70's Disco 2.mid"",""Factory Styles/Fast Pop.mid""]"
RHYTHM,DRUM,Variation 2,cce3d53ca7bd7b50,2,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Guitar Ballad.mid""]"
RHYTHM,DRUM,Intro 3,833a4b9d2188d3de,2,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Schlager 1.mid""]"
RHYTHM,DRUM,Break,833a4b9d2188d3de,2,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/German Polka.mid""]"
RHYTHM,ACC5,Variation 3,6f7a17b184daf461,2,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/British Pop.mid""]"
RHYTHM,ACC5,Variation 4,209a92e28766ba0f,2,2,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Easy Beat 1.mid""]"
RHYTHM,ACC2,Intro 2,cba2fdf5c5772adc,2,2,"[""Factory Styles/8 Beat Analog 2.mid"",""Factory Styles/Orchestral Tango.mid""]"
RHYTHM,ACC2,Ending 2,cba2fdf5c5772adc,2,2,"[""Factory Styles/8 Beat Analog 2.mid"",""Factory Styles/Groove.mid""]"
RHYTHM,DRUM,Fill 2,cbbb233e1293faca,2,2,"[""Factory Styles/8 Beat Analog 2.mid"",""Factory Styles/Analog Beat 1.mid""]"
RHYTHM,ACC3,Variation 3,e5882406e029f464,2,2,"[""Factory Styles/80's Dance.mid"",""Factory Styles/Island View.mid""]"
RHYTHM,ACC3,Ending 1,0c4a28679f9eb2f3,2,2,"[""Factory Styles/80's Dance.mid"",""Factory Styles/Island View.mid""]"
RHYTHM,ACC5,Intro 3,35f6196d64dccf4d,2,2,"[""Factory Styles/Acoustic Bld_3_4.mid"",""Factory Styles/Smooth Jazz.mid""]"
RHYTHM,BASS,Fill 2,831eeca421bf3885,2,2,"[""Factory Styles/Acoustic Bld_3_4.mid"",""Factory Styles/Unplugged Gtr 3.mid""]"
RHYTHM,ACC5,Fill 1,1dd980dbf89ea550,2,2,"[""Factory Styles/Acoustic Bld_3_4.mid"",""Factory Styles/Party Polka.mid""]"
RHYTHM,ACC2,Intro 2,9e34d20914f008da,2,2,"[""Factory Styles/Al Funk.mid"",""Factory Styles/Rap.mid""]"
RHYTHM,ACC1,Fill 1,bba69972a9d3dc0e,2,2,"[""Factory Styles/Al Funk.mid"",""Factory Styles/Slow & Jazzy.mid""]"
RHYTHM,PERC,Fill 2,e48a3fccbea0df0b,2,2,"[""Factory Styles/Al Swing.mid"",""Factory Styles/Jazzy PopFunk.mid""]"
RHYTHM,DRUM,Intro 3,d44303539eaf14f3,2,2,"[""Factory Styles/Alpen Rock.mid"",""Factory Styles/ClassicSchlager3.mid""]"
RHYTHM,ACC3,Intro 3,b149aaeeae4053fc,2,2,"[""Factory Styles/Alpen Rock.mid"",""Factory Styles/Easy Beat 2.mid""]"
RHYTHM,ACC3,Fill 2,ab575b1c3401fa68,2,2,"[""Factory Styles/Alpen Rock.mid"",""Factory Styles/Easy Beat 1.mid""]"
RHYTHM,ACC5,Variation 3,295ab2fd02be5343,2,2,"[""Factory Styles/Alpen Rock.mid"",""Factory Styles/Party Mix.mid""]"
RHYTHM,ACC5,Variation 4,295ab2fd02be5343,2,2,"[""Factory Styles/Alpen Rock.mid"",""Factory Styles/Party Mix.mid""]"
RHYTHM,BASS,Break,5b62c3e79d097c9a,2,2,"[""Factory Styles/AM _ PM.mid"",""Factory Styles/Hollywood 1.mid""]"
RHYTHM,DRUM,Fill 2,9ceb3e332422864b,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/House Garage.mid""]"
RHYTHM,DRUM,Ending 2,0019449c897c2578,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Karma.mid""]"
RHYTHM,DRUM,Ending 3,c8d30d481ed47f56,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Karma.mid""]"
RHYTHM,PERC,Intro 3,9e34d20914f008da,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Army Band.mid""]"
RHYTHM,ACC3,Fill 1,29e316af04e7ca3d,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Moonlight Ballad.mid""]"
RHYTHM,ACC3,Fill 2,8865c6b9db101be7,2,2,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Easy Ballad.mid""]"
RHYTHM,ACC4,Variation 2,209a92e28766ba0f,2,2,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Guitar Ballad.mid""]"
RHYTHM,ACC4,Ending 3,f86eb2e53501234b,2,2,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Pop 12_8.mid""]"
RHYTHM,DRUM,Intro 3,e69358bc614df2db,2,2,"[""Factory Styles/Analog Beat 2.mid"",""Factory Styles/Fast Pop.mid""]"
RHYTHM,DRUM,Fill 2,ccbf37de984b607f,2,2,"[""Factory Styles/Analog Beat 2.mid"",""Factory Styles/Party Mix.mid""]"
RHYTHM,ACC1,Ending 3,5a1e4779478ff72a,2,2,"[""Factory Styles/Analog Beat 2.mid"",""Factory Styles/Pop Schlager.mid""]"
RHYTHM,ACC2,Variation 1,dd9e67c9d85f8bb6,2,2,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Italian Tango 1.mid""]"
RHYTHM,ACC3,Fill 1,3fe3a33b89499c7f,2,2,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Italian Tango 1.mid""]"
RHYTHM,ACC4,Intro 3,ea026ee5c50d7a3c,2,2,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Fox Schlager.mid""]"
RHYTHM,ACC4,Fill 1,ea026ee5c50d7a3c,2,2,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Dance Schlager.mid""]"
RHYTHM,PERC,Variation 2,5423cd071fa75485,2,2,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Unplugged Slow.mid""]"
RHYTHM,ACC2,Ending 3,040538799ecad1f6,2,2,"[""Factory Styles/Army Band.mid"",""Factory Styles/Orchestral Tango.mid""]"
RHYTHM,PERC,Fill 2,cba2fdf5c5772adc,2,2,"[""Factory Styles/Army Band.mid"",""Factory Styles/Irish Fox.mid""]"
RHYTHM,BASS,Break,8d16c370783ce809,2,2,"[""Factory Styles/Army Band.mid"",""Factory Styles/Gospel.mid""]"
RHYTHM,ACC5,Fill 1,ea026ee5c50d7a3c,2,2,"[""Factory Styles/Army Band.mid"",""Factory Styles/Motown Shuffle 1.mid""]"
RHYTHM,BASS,Fill 1,154a172304e20ce5,2,2,"[""Factory Styles/Ballad 6_8 1.mid"",""Factory Styles/Slow Pop 6_8.mid""]"
RHYTHM,ACC3,Fill 2,809e11dda405c0a1,2,2,"[""Factory Styles/Ballad 6_8 1.mid"",""Factory Styles/Slow 6_8.mid""]"
RHYTHM,ACC1,Break,fb136043833dd5d5,2,2,"[""Factory Styles/Barry Dance.mid"",""Factory Styles/Sister & Girl.mid""]"
RHYTHM,DRUM,Fill 1,03a7a2c9bf114d1b,2,2,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Country Ballad 1.mid""]"
RHYTHM,PERC,Fill 1,0996650fd771d0e4,2,2,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Modern Ballad.mid""]"
RHYTHM,PERC,Break,210244b74858cd18,2,2,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Motown Shuffle 2.mid""]"
RHYTHM,BASS,Ending 3,967467dec29ca788,2,2,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Volkst_ Schlager.mid""]"
RHYTHM,ACC2,Intro 3,ea026ee5c50d7a3c,2,2,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Fox Schlager.mid""]"
RHYTHM,DRUM,Variation 1,64319fd1d614a1ae,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,DRUM,Variation 3,64319fd1d614a1ae,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,DRUM,Variation 4,64319fd1d614a1ae,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,PERC,Variation 1,a002f09c61b92d28,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,PERC,Variation 2,a002f09c61b92d28,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,PERC,Variation 3,96224a26e7da07ea,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,PERC,Variation 4,a002f09c61b92d28,2,2,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid""]"
RHYTHM,ACC1,Variation 3,dd777e918b80fbbd,2,2,"[""Factory Styles/Big Band Fox.mid"",""Factory Styles/Fox Shuffle 1.mid""]"
RHYTHM,ACC1,Variation 4,dd777e918b80fbbd,2,2,"[""Factory Styles/Big Band Fox.mid"",""Factory Styles/Fox Shuffle 1.mid""]"
RHYTHM,PERC,Intro 3,4684cf328029caa0,2,2,"[""Factory Styles/Blue Ballad.mid"",""Factory Styles/Easy Ballad.mid""]"
RHYTHM,BASS,Ending 3,486293e6f9aeb934,2,2,"[""Factory Styles/Blue Ballad.mid"",""Factory Styles/Funky Ballad.mid""]"
RHYTHM,ACC1,Ending 1,dd8c8ea80f3c6ac4,2,2,"[""Factory Styles/Blue Ballad.mid"",""Factory Styles/Guitar Ballad.mid""]"
RHYTHM,ACC4,Ending 2,bba69972a9d3dc0e,2,2,"[""Factory Styles/Blue Ballad.mid"",""Factory Styles/Slow & Jazzy.mid""]"
RHYTHM,DRUM,Ending 3,ea15c50481985584,2,2,"[""Factory Styles/Blues Ballad.mid"",""Factory Styles/Pop Shuffle 1.mid""]"
RHYTHM,ACC2,Fill 1,e77b4151451d09d8,2,2,"[""Factory Styles/Blues.mid"",""Factory Styles/Disco Gully.mid""]"
RHYTHM,DRUM,Break,4be5febcc69ce7e1,2,2,"[""Factory Styles/Caribbean.mid"",""Factory Styles/UnpluggedBallad1.mid""]"
RHYTHM,ACC2,Variation 1,c19637d579edc933,2,2,"[""Factory Styles/Caribbean.mid"",""Factory Styles/Folk Beat.mid""]"
RHYTHM,DRUM,Break,5670eb0a77f28dbf,2,2,"[""Factory Styles/Classic Beat.mid"",""Factory Styles/Soft 16 Beat.mid""]"
RHYTHM,BASS,Fill 1,b06a409278923da0,2,2,"[""Factory Styles/Classic Beat.mid"",""Factory Styles/Soft 16 Beat.mid""]"
RHYTHM,BASS,Fill 2,bfddab7808d3768e,2,2,"[""Factory Styles/Classic Beat.mid"",""Factory Styles/Soft 16 Beat.mid""]"
